TimeDate,RAW
5:34:19 AM 7/10/2021,-241
5:34:19 AM 7/10/2021,-387
5:34:19 AM 7/10/2021,-277
5:34:19 AM 7/10/2021,43
5:34:19 AM 7/10/2021,348
5:34:19 AM 7/10/2021,429
5:34:19 AM 7/10/2021,301
5:34:19 AM 7/10/2021,136
5:34:19 AM 7/10/2021,23
5:34:19 AM 7/10/2021,-71
5:34:19 AM 7/10/2021,-222
5:34:19 AM 7/10/2021,-373
5:34:19 AM 7/10/2021,-315
5:34:19 AM 7/10/2021,-36
5:34:19 AM 7/10/2021,278
5:34:19 AM 7/10/2021,405
5:34:19 AM 7/10/2021,299
5:34:19 AM 7/10/2021,136
5:34:19 AM 7/10/2021,24
5:34:19 AM 7/10/2021,-45
5:34:19 AM 7/10/2021,-314
5:34:19 AM 7/10/2021,-333
5:34:19 AM 7/10/2021,-103
5:34:19 AM 7/10/2021,240
5:34:19 AM 7/10/2021,482
5:34:19 AM 7/10/2021,471
5:34:19 AM 7/10/2021,312
5:34:19 AM 7/10/2021,155
5:34:19 AM 7/10/2021,32
5:34:19 AM 7/10/2021,-92
5:34:19 AM 7/10/2021,-269
5:34:19 AM 7/10/2021,-371
5:34:19 AM 7/10/2021,-225
5:34:19 AM 7/10/2021,90
5:34:19 AM 7/10/2021,372
5:34:19 AM 7/10/2021,426
5:34:19 AM 7/10/2021,295
5:34:19 AM 7/10/2021,1
5:34:19 AM 7/10/2021,-110
5:34:19 AM 7/10/2021,-245
5:34:19 AM 7/10/2021,-346
5:34:19 AM 7/10/2021,-252
5:34:19 AM 7/10/2021,17
5:34:19 AM 7/10/2021,314
5:34:19 AM 7/10/2021,435
5:34:19 AM 7/10/2021,328
5:34:19 AM 7/10/2021,153
5:34:19 AM 7/10/2021,18
5:34:19 AM 7/10/2021,-76
5:34:19 AM 7/10/2021,-197
5:34:19 AM 7/10/2021,-343
5:34:19 AM 7/10/2021,-328
5:34:19 AM 7/10/2021,-90
5:34:19 AM 7/10/2021,235
5:34:19 AM 7/10/2021,444
5:34:19 AM 7/10/2021,407
5:34:19 AM 7/10/2021,250
5:34:19 AM 7/10/2021,104
5:34:19 AM 7/10/2021,-34
5:34:19 AM 7/10/2021,-196
5:34:19 AM 7/10/2021,-377
5:34:19 AM 7/10/2021,-433
5:34:19 AM 7/10/2021,-231
5:34:19 AM 7/10/2021,120
5:34:19 AM 7/10/2021,406
5:34:19 AM 7/10/2021,422
5:34:19 AM 7/10/2021,262
5:34:19 AM 7/10/2021,112
5:34:19 AM 7/10/2021,2
5:34:19 AM 7/10/2021,-106
5:34:19 AM 7/10/2021,-258
5:34:19 AM 7/10/2021,-374
5:34:19 AM 7/10/2021,24
5:34:19 AM 7/10/2021,336
5:34:19 AM 7/10/2021,433
5:34:19 AM 7/10/2021,321
5:34:19 AM 7/10/2021,169
5:34:19 AM 7/10/2021,56
5:34:19 AM 7/10/2021,-40
5:34:19 AM 7/10/2021,-180
5:34:19 AM 7/10/2021,-322
5:34:19 AM 7/10/2021,-251
5:34:19 AM 7/10/2021,64
5:34:19 AM 7/10/2021,438
5:34:19 AM 7/10/2021,584
5:34:19 AM 7/10/2021,438
5:34:19 AM 7/10/2021,241
5:34:19 AM 7/10/2021,122
5:34:19 AM 7/10/2021,40
5:34:19 AM 7/10/2021,-252
5:34:19 AM 7/10/2021,-274
5:34:19 AM 7/10/2021,-65
5:34:19 AM 7/10/2021,245
5:34:19 AM 7/10/2021,457
5:34:19 AM 7/10/2021,439
5:34:19 AM 7/10/2021,295
5:34:19 AM 7/10/2021,145
5:34:19 AM 7/10/2021,8
5:34:19 AM 7/10/2021,-121
5:34:19 AM 7/10/2021,-284
5:34:19 AM 7/10/2021,-372
5:34:19 AM 7/10/2021,-221
5:34:19 AM 7/10/2021,103
5:34:19 AM 7/10/2021,392
5:34:19 AM 7/10/2021,433
5:34:19 AM 7/10/2021,279
5:34:19 AM 7/10/2021,-21
5:34:19 AM 7/10/2021,-130
5:34:19 AM 7/10/2021,-265
5:34:19 AM 7/10/2021,-401
5:34:19 AM 7/10/2021,-326
5:34:19 AM 7/10/2021,-40
5:34:19 AM 7/10/2021,274
5:34:19 AM 7/10/2021,402
5:34:19 AM 7/10/2021,311
5:34:19 AM 7/10/2021,144
5:34:19 AM 7/10/2021,9
5:34:19 AM 7/10/2021,-88
5:34:19 AM 7/10/2021,-213
5:34:19 AM 7/10/2021,-354
5:34:19 AM 7/10/2021,-338
5:34:19 AM 7/10/2021,-87
5:34:19 AM 7/10/2021,234
5:34:19 AM 7/10/2021,404
5:34:19 AM 7/10/2021,352
5:34:19 AM 7/10/2021,202
5:34:19 AM 7/10/2021,59
5:34:19 AM 7/10/2021,-59
5:34:19 AM 7/10/2021,-190
5:34:19 AM 7/10/2021,-355
5:34:19 AM 7/10/2021,-411
5:34:19 AM 7/10/2021,-233
5:34:19 AM 7/10/2021,384
5:34:19 AM 7/10/2021,410
5:34:19 AM 7/10/2021,262
5:34:19 AM 7/10/2021,107
5:34:19 AM 7/10/2021,-2
5:34:19 AM 7/10/2021,-114
5:34:19 AM 7/10/2021,-283
5:34:19 AM 7/10/2021,-391
5:34:19 AM 7/10/2021,-258
5:34:19 AM 7/10/2021,53
5:34:19 AM 7/10/2021,352
5:34:19 AM 7/10/2021,421
5:34:19 AM 7/10/2021,282
5:34:19 AM 7/10/2021,136
5:34:19 AM 7/10/2021,44
5:34:19 AM 7/10/2021,-52
5:34:19 AM 7/10/2021,-214
5:34:19 AM 7/10/2021,-324
5:34:19 AM 7/10/2021,-52
5:34:19 AM 7/10/2021,279
5:34:19 AM 7/10/2021,442
5:34:19 AM 7/10/2021,360
5:34:19 AM 7/10/2021,195
5:34:19 AM 7/10/2021,61
5:34:19 AM 7/10/2021,-37
5:34:19 AM 7/10/2021,-170
5:34:19 AM 7/10/2021,-355
5:34:19 AM 7/10/2021,-390
5:34:19 AM 7/10/2021,-156
5:34:19 AM 7/10/2021,188
5:34:19 AM 7/10/2021,417
5:34:19 AM 7/10/2021,403
5:34:19 AM 7/10/2021,263
5:34:19 AM 7/10/2021,119
5:34:19 AM 7/10/2021,-131
5:34:19 AM 7/10/2021,-290
5:34:19 AM 7/10/2021,-371
5:34:19 AM 7/10/2021,-215
5:34:19 AM 7/10/2021,98
5:34:19 AM 7/10/2021,376
5:34:19 AM 7/10/2021,421
5:34:19 AM 7/10/2021,294
5:34:19 AM 7/10/2021,145
5:34:19 AM 7/10/2021,22
5:34:19 AM 7/10/2021,-81
5:34:19 AM 7/10/2021,-238
5:34:19 AM 7/10/2021,-379
5:34:19 AM 7/10/2021,-293
5:34:19 AM 7/10/2021,19
5:34:19 AM 7/10/2021,330
5:34:19 AM 7/10/2021,438
5:34:19 AM 7/10/2021,182
5:34:19 AM 7/10/2021,71
5:34:19 AM 7/10/2021,-8
5:34:19 AM 7/10/2021,-147
5:34:19 AM 7/10/2021,-329
5:34:19 AM 7/10/2021,-308
5:34:19 AM 7/10/2021,-30
5:34:19 AM 7/10/2021,307
5:34:19 AM 7/10/2021,498
5:34:19 AM 7/10/2021,448
5:34:19 AM 7/10/2021,293
5:34:19 AM 7/10/2021,152
5:34:19 AM 7/10/2021,17
5:34:19 AM 7/10/2021,-131
5:34:19 AM 7/10/2021,-295
5:34:19 AM 7/10/2021,-342
5:34:19 AM 7/10/2021,-152
5:34:19 AM 7/10/2021,422
5:34:19 AM 7/10/2021,442
5:34:19 AM 7/10/2021,320
5:34:19 AM 7/10/2021,171
5:34:19 AM 7/10/2021,40
5:34:19 AM 7/10/2021,-85
5:34:19 AM 7/10/2021,-230
5:34:19 AM 7/10/2021,-309
5:34:19 AM 7/10/2021,-182
5:34:19 AM 7/10/2021,97
5:34:19 AM 7/10/2021,386
5:34:19 AM 7/10/2021,490
5:34:19 AM 7/10/2021,369
5:34:19 AM 7/10/2021,183
5:34:19 AM 7/10/2021,49
5:34:19 AM 7/10/2021,-44
5:34:19 AM 7/10/2021,-173
5:34:19 AM 7/10/2021,-281
5:34:19 AM 7/10/2021,-5
5:34:19 AM 7/10/2021,345
5:34:19 AM 7/10/2021,516
5:34:19 AM 7/10/2021,423
5:34:19 AM 7/10/2021,247
5:34:19 AM 7/10/2021,118
5:34:19 AM 7/10/2021,13
5:34:19 AM 7/10/2021,-132
5:34:19 AM 7/10/2021,-323
5:34:19 AM 7/10/2021,-356
5:34:19 AM 7/10/2021,-132
5:34:19 AM 7/10/2021,204
5:34:19 AM 7/10/2021,424
5:34:19 AM 7/10/2021,397
5:34:19 AM 7/10/2021,234
5:34:19 AM 7/10/2021,82
5:34:19 AM 7/10/2021,-11
5:34:19 AM 7/10/2021,-92
5:34:19 AM 7/10/2021,-260
5:34:19 AM 7/10/2021,-360
5:34:19 AM 7/10/2021,-200
5:34:19 AM 7/10/2021,125
5:34:19 AM 7/10/2021,390
5:34:19 AM 7/10/2021,426
5:34:19 AM 7/10/2021,285
5:34:19 AM 7/10/2021,134
5:34:19 AM 7/10/2021,18
5:34:19 AM 7/10/2021,-86
5:34:19 AM 7/10/2021,-237
5:34:19 AM 7/10/2021,-381
5:34:19 AM 7/10/2021,-296
5:34:19 AM 7/10/2021,7
5:34:19 AM 7/10/2021,341
5:34:19 AM 7/10/2021,467
5:34:19 AM 7/10/2021,353
5:34:19 AM 7/10/2021,179
5:34:19 AM 7/10/2021,51
5:34:19 AM 7/10/2021,-43
5:34:19 AM 7/10/2021,-177
5:34:19 AM 7/10/2021,-328
5:34:19 AM 7/10/2021,-297
5:34:19 AM 7/10/2021,-28
5:34:19 AM 7/10/2021,307
5:34:19 AM 7/10/2021,490
5:34:19 AM 7/10/2021,438
5:34:19 AM 7/10/2021,285
5:34:19 AM 7/10/2021,141
5:34:19 AM 7/10/2021,17
5:34:19 AM 7/10/2021,-123
5:34:19 AM 7/10/2021,-297
5:34:19 AM 7/10/2021,-330
5:34:19 AM 7/10/2021,-130
5:34:19 AM 7/10/2021,449
5:34:19 AM 7/10/2021,470
5:34:19 AM 7/10/2021,331
5:34:19 AM 7/10/2021,189
5:34:19 AM 7/10/2021,75
5:34:19 AM 7/10/2021,-30
5:34:19 AM 7/10/2021,-177
5:34:19 AM 7/10/2021,-273
5:34:19 AM 7/10/2021,-177
5:34:19 AM 7/10/2021,105
5:34:19 AM 7/10/2021,416
5:34:19 AM 7/10/2021,508
5:34:19 AM 7/10/2021,369
5:34:19 AM 7/10/2021,179
5:34:19 AM 7/10/2021,36
5:34:19 AM 7/10/2021,-74
5:34:19 AM 7/10/2021,-217
5:34:19 AM 7/10/2021,-360
5:34:19 AM 7/10/2021,-302
5:34:19 AM 7/10/2021,-23
5:34:19 AM 7/10/2021,322
5:34:19 AM 7/10/2021,490
5:34:19 AM 7/10/2021,401
5:34:19 AM 7/10/2021,228
5:34:19 AM 7/10/2021,103
5:34:19 AM 7/10/2021,13
5:34:19 AM 7/10/2021,-298
5:34:19 AM 7/10/2021,-97
5:34:19 AM 7/10/2021,244
5:34:19 AM 7/10/2021,451
5:34:19 AM 7/10/2021,405
5:34:19 AM 7/10/2021,251
5:34:19 AM 7/10/2021,130
5:34:19 AM 7/10/2021,34
5:34:19 AM 7/10/2021,-83
5:34:19 AM 7/10/2021,-251
5:34:19 AM 7/10/2021,-328
5:34:19 AM 7/10/2021,-167
5:34:19 AM 7/10/2021,179
5:34:19 AM 7/10/2021,487
5:34:19 AM 7/10/2021,545
5:34:19 AM 7/10/2021,397
5:34:19 AM 7/10/2021,212
5:34:19 AM 7/10/2021,65
5:34:19 AM 7/10/2021,-45
5:34:19 AM 7/10/2021,-181
5:34:19 AM 7/10/2021,-294
5:34:19 AM 7/10/2021,-212
5:34:19 AM 7/10/2021,50
5:34:19 AM 7/10/2021,333
5:34:19 AM 7/10/2021,450
5:34:19 AM 7/10/2021,370
5:34:19 AM 7/10/2021,229
5:34:19 AM 7/10/2021,115
5:34:19 AM 7/10/2021,19
5:34:19 AM 7/10/2021,-126
5:34:19 AM 7/10/2021,-285
5:34:19 AM 7/10/2021,-268
5:34:19 AM 7/10/2021,-33
5:34:19 AM 7/10/2021,284
5:34:19 AM 7/10/2021,451
5:34:19 AM 7/10/2021,376
5:34:19 AM 7/10/2021,203
5:34:19 AM 7/10/2021,80
5:34:19 AM 7/10/2021,80
5:34:20 AM 7/10/2021,7
5:34:20 AM 7/10/2021,-98
5:34:20 AM 7/10/2021,-281
5:34:20 AM 7/10/2021,-349
5:34:20 AM 7/10/2021,-154
5:34:20 AM 7/10/2021,194
5:34:20 AM 7/10/2021,450
5:34:20 AM 7/10/2021,438
5:34:20 AM 7/10/2021,267
5:34:20 AM 7/10/2021,120
5:34:20 AM 7/10/2021,-119
5:34:20 AM 7/10/2021,-305
5:34:20 AM 7/10/2021,-405
5:34:20 AM 7/10/2021,-258
5:34:20 AM 7/10/2021,69
5:34:20 AM 7/10/2021,377
5:34:20 AM 7/10/2021,458
5:34:20 AM 7/10/2021,330
5:34:20 AM 7/10/2021,184
5:34:20 AM 7/10/2021,74
5:34:20 AM 7/10/2021,-44
5:34:20 AM 7/10/2021,-211
5:34:20 AM 7/10/2021,-360
5:34:20 AM 7/10/2021,-322
5:34:20 AM 7/10/2021,-56
5:34:20 AM 7/10/2021,273
5:34:20 AM 7/10/2021,434
5:34:20 AM 7/10/2021,354
5:34:20 AM 7/10/2021,183
5:34:20 AM 7/10/2021,42
5:34:20 AM 7/10/2021,-67
5:34:20 AM 7/10/2021,-202
5:34:20 AM 7/10/2021,-369
5:34:20 AM 7/10/2021,-373
5:34:20 AM 7/10/2021,-152
5:34:20 AM 7/10/2021,178
5:34:20 AM 7/10/2021,377
5:34:20 AM 7/10/2021,192
5:34:20 AM 7/10/2021,42
5:34:20 AM 7/10/2021,-44
5:34:20 AM 7/10/2021,-157
5:34:20 AM 7/10/2021,-326
5:34:20 AM 7/10/2021,-396
5:34:20 AM 7/10/2021,-229
5:34:20 AM 7/10/2021,98
5:34:20 AM 7/10/2021,387
5:34:20 AM 7/10/2021,432
5:34:20 AM 7/10/2021,276
5:34:20 AM 7/10/2021,104
5:34:20 AM 7/10/2021,-7
5:34:20 AM 7/10/2021,-103
5:34:20 AM 7/10/2021,-274
5:34:20 AM 7/10/2021,-434
5:34:20 AM 7/10/2021,-23
5:34:20 AM 7/10/2021,327
5:34:20 AM 7/10/2021,470
5:34:20 AM 7/10/2021,362
5:34:20 AM 7/10/2021,192
5:34:20 AM 7/10/2021,76
5:34:20 AM 7/10/2021,-12
5:34:20 AM 7/10/2021,-156
5:34:20 AM 7/10/2021,-331
5:34:20 AM 7/10/2021,-344
5:34:20 AM 7/10/2021,-103
5:34:20 AM 7/10/2021,247
5:34:20 AM 7/10/2021,458
5:34:20 AM 7/10/2021,404
5:34:20 AM 7/10/2021,236
5:34:20 AM 7/10/2021,101
5:34:20 AM 7/10/2021,-9
5:34:20 AM 7/10/2021,-309
5:34:20 AM 7/10/2021,-370
5:34:20 AM 7/10/2021,-177
5:34:20 AM 7/10/2021,170
5:34:20 AM 7/10/2021,438
5:34:20 AM 7/10/2021,454
5:34:20 AM 7/10/2021,300
5:34:20 AM 7/10/2021,130
5:34:20 AM 7/10/2021,-3
5:34:20 AM 7/10/2021,-121
5:34:20 AM 7/10/2021,-296
5:34:20 AM 7/10/2021,-419
5:34:20 AM 7/10/2021,-286
5:34:20 AM 7/10/2021,36
5:34:20 AM 7/10/2021,344
5:34:20 AM 7/10/2021,426
5:34:20 AM 7/10/2021,305
5:34:20 AM 7/10/2021,48
5:34:20 AM 7/10/2021,-42
5:34:20 AM 7/10/2021,-169
5:34:20 AM 7/10/2021,-330
5:34:20 AM 7/10/2021,-321
5:34:20 AM 7/10/2021,-59
5:34:20 AM 7/10/2021,278
5:34:20 AM 7/10/2021,432
5:34:20 AM 7/10/2021,345
5:34:20 AM 7/10/2021,187
5:34:20 AM 7/10/2021,73
5:34:20 AM 7/10/2021,3
5:34:20 AM 7/10/2021,-106
5:34:20 AM 7/10/2021,-281
5:34:20 AM 7/10/2021,-308
5:34:20 AM 7/10/2021,-56
5:34:20 AM 7/10/2021,309
5:34:20 AM 7/10/2021,497
5:34:20 AM 7/10/2021,312
5:34:20 AM 7/10/2021,166
5:34:20 AM 7/10/2021,70
5:34:20 AM 7/10/2021,-40
5:34:20 AM 7/10/2021,-211
5:34:20 AM 7/10/2021,-294
5:34:20 AM 7/10/2021,-132
5:34:20 AM 7/10/2021,187
5:34:20 AM 7/10/2021,465
5:34:20 AM 7/10/2021,505
5:34:20 AM 7/10/2021,347
5:34:20 AM 7/10/2021,181
5:34:20 AM 7/10/2021,67
5:34:20 AM 7/10/2021,-38
5:34:20 AM 7/10/2021,-205
5:34:20 AM 7/10/2021,-350
5:34:20 AM 7/10/2021,68
5:34:20 AM 7/10/2021,408
5:34:20 AM 7/10/2021,535
5:34:20 AM 7/10/2021,419
5:34:20 AM 7/10/2021,235
5:34:20 AM 7/10/2021,103
5:34:20 AM 7/10/2021,1
5:34:20 AM 7/10/2021,-149
5:34:20 AM 7/10/2021,-323
5:34:20 AM 7/10/2021,-310
5:34:20 AM 7/10/2021,-60
5:34:20 AM 7/10/2021,272
5:34:20 AM 7/10/2021,468
5:34:20 AM 7/10/2021,418
5:34:20 AM 7/10/2021,259
5:34:20 AM 7/10/2021,130
5:34:20 AM 7/10/2021,20
5:34:20 AM 7/10/2021,-103
5:34:20 AM 7/10/2021,-268
5:34:20 AM 7/10/2021,-318
5:34:20 AM 7/10/2021,-116
5:34:20 AM 7/10/2021,219
5:34:20 AM 7/10/2021,450
5:34:20 AM 7/10/2021,439
5:34:20 AM 7/10/2021,282
5:34:20 AM 7/10/2021,106
5:34:20 AM 7/10/2021,-119
5:34:20 AM 7/10/2021,-296
5:34:20 AM 7/10/2021,-408
5:34:20 AM 7/10/2021,-267
5:34:20 AM 7/10/2021,38
5:34:20 AM 7/10/2021,330
5:34:20 AM 7/10/2021,420
5:34:20 AM 7/10/2021,296
5:34:20 AM 7/10/2021,125
5:34:20 AM 7/10/2021,0
5:34:20 AM 7/10/2021,-101
5:34:20 AM 7/10/2021,-251
5:34:20 AM 7/10/2021,-394
5:34:20 AM 7/10/2021,-327
5:34:20 AM 7/10/2021,-40
5:34:20 AM 7/10/2021,282
5:34:20 AM 7/10/2021,438
5:34:20 AM 7/10/2021,195
5:34:20 AM 7/10/2021,49
5:34:20 AM 7/10/2021,-62
5:34:20 AM 7/10/2021,-190
5:34:20 AM 7/10/2021,-325
5:34:20 AM 7/10/2021,-331
5:34:20 AM 7/10/2021,-126
5:34:20 AM 7/10/2021,184
5:34:20 AM 7/10/2021,402
5:34:20 AM 7/10/2021,387
5:34:20 AM 7/10/2021,236
5:34:20 AM 7/10/2021,90
5:34:20 AM 7/10/2021,-20
5:34:20 AM 7/10/2021,-157
5:34:20 AM 7/10/2021,-345
5:34:20 AM 7/10/2021,-430
5:34:20 AM 7/10/2021,-251
5:34:20 AM 7/10/2021,91
5:34:20 AM 7/10/2021,378
5:34:20 AM 7/10/2021,440
5:34:20 AM 7/10/2021,331
5:34:20 AM 7/10/2021,216
5:34:20 AM 7/10/2021,112
5:34:20 AM 7/10/2021,-4
5:34:20 AM 7/10/2021,-157
5:34:20 AM 7/10/2021,-275
5:34:20 AM 7/10/2021,-172
5:34:20 AM 7/10/2021,130
5:34:20 AM 7/10/2021,448
5:34:20 AM 7/10/2021,565
5:34:20 AM 7/10/2021,461
5:34:20 AM 7/10/2021,297
5:34:20 AM 7/10/2021,192
5:34:20 AM 7/10/2021,108
5:34:20 AM 7/10/2021,-10
5:34:20 AM 7/10/2021,-162
5:34:20 AM 7/10/2021,-145
5:34:20 AM 7/10/2021,133
5:34:20 AM 7/10/2021,499
5:34:20 AM 7/10/2021,695
5:34:20 AM 7/10/2021,649
5:34:20 AM 7/10/2021,514
5:34:20 AM 7/10/2021,387
5:34:20 AM 7/10/2021,275
5:34:20 AM 7/10/2021,-50
5:34:20 AM 7/10/2021,-99
5:34:20 AM 7/10/2021,91
5:34:20 AM 7/10/2021,401
5:34:20 AM 7/10/2021,633
5:34:20 AM 7/10/2021,645
5:34:20 AM 7/10/2021,488
5:34:20 AM 7/10/2021,306
5:34:20 AM 7/10/2021,141
5:34:20 AM 7/10/2021,-3
5:34:20 AM 7/10/2021,-167
5:34:20 AM 7/10/2021,-286
5:34:20 AM 7/10/2021,-180
5:34:20 AM 7/10/2021,140
5:34:20 AM 7/10/2021,453
5:34:20 AM 7/10/2021,523
5:34:20 AM 7/10/2021,387
5:34:20 AM 7/10/2021,53
5:34:20 AM 7/10/2021,-71
5:34:20 AM 7/10/2021,-244
5:34:20 AM 7/10/2021,-424
5:34:20 AM 7/10/2021,-409
5:34:20 AM 7/10/2021,-151
5:34:20 AM 7/10/2021,184
5:34:20 AM 7/10/2021,341
5:34:20 AM 7/10/2021,256
5:34:20 AM 7/10/2021,90
5:34:20 AM 7/10/2021,-43
5:34:20 AM 7/10/2021,-172
5:34:20 AM 7/10/2021,-348
5:34:20 AM 7/10/2021,-538
5:34:20 AM 7/10/2021,-547
5:34:20 AM 7/10/2021,-298
5:34:20 AM 7/10/2021,39
5:34:20 AM 7/10/2021,211
5:34:20 AM 7/10/2021,73
5:34:20 AM 7/10/2021,-83
5:34:20 AM 7/10/2021,-219
5:34:20 AM 7/10/2021,-348
5:34:20 AM 7/10/2021,-516
5:34:20 AM 7/10/2021,-584
5:34:20 AM 7/10/2021,-411
5:34:20 AM 7/10/2021,-93
5:34:20 AM 7/10/2021,177
5:34:20 AM 7/10/2021,218
5:34:20 AM 7/10/2021,83
5:34:20 AM 7/10/2021,-66
5:34:20 AM 7/10/2021,-174
5:34:20 AM 7/10/2021,-267
5:34:20 AM 7/10/2021,-413
5:34:20 AM 7/10/2021,-546
5:34:20 AM 7/10/2021,-168
5:34:20 AM 7/10/2021,148
5:34:20 AM 7/10/2021,274
5:34:20 AM 7/10/2021,179
5:34:20 AM 7/10/2021,20
5:34:20 AM 7/10/2021,-104
5:34:20 AM 7/10/2021,-189
5:34:20 AM 7/10/2021,-343
5:34:20 AM 7/10/2021,-501
5:34:20 AM 7/10/2021,-445
5:34:20 AM 7/10/2021,-189
5:34:20 AM 7/10/2021,132
5:34:20 AM 7/10/2021,320
5:34:20 AM 7/10/2021,267
5:34:20 AM 7/10/2021,108
5:34:20 AM 7/10/2021,-24
5:34:20 AM 7/10/2021,-137
5:34:20 AM 7/10/2021,-413
5:34:20 AM 7/10/2021,-440
5:34:20 AM 7/10/2021,-233
5:34:20 AM 7/10/2021,98
5:34:20 AM 7/10/2021,347
5:34:20 AM 7/10/2021,347
5:34:20 AM 7/10/2021,192
5:34:20 AM 7/10/2021,44
5:34:20 AM 7/10/2021,-53
5:34:20 AM 7/10/2021,-163
5:34:20 AM 7/10/2021,-332
5:34:20 AM 7/10/2021,-434
5:34:20 AM 7/10/2021,-297
5:34:20 AM 7/10/2021,12
5:34:20 AM 7/10/2021,317
5:34:20 AM 7/10/2021,417
5:34:20 AM 7/10/2021,305
5:34:20 AM 7/10/2021,-26
5:34:20 AM 7/10/2021,-113
5:34:20 AM 7/10/2021,-236
5:34:20 AM 7/10/2021,-380
5:34:20 AM 7/10/2021,-338
5:34:20 AM 7/10/2021,-77
5:34:20 AM 7/10/2021,249
5:34:20 AM 7/10/2021,406
5:34:20 AM 7/10/2021,323
5:34:20 AM 7/10/2021,160
5:34:20 AM 7/10/2021,38
5:34:20 AM 7/10/2021,-58
5:34:20 AM 7/10/2021,-188
5:34:20 AM 7/10/2021,-327
5:34:20 AM 7/10/2021,-323
5:34:20 AM 7/10/2021,-85
5:34:20 AM 7/10/2021,241
5:34:20 AM 7/10/2021,390
5:34:20 AM 7/10/2021,236
5:34:20 AM 7/10/2021,96
5:34:20 AM 7/10/2021,-20
5:34:20 AM 7/10/2021,-154
5:34:20 AM 7/10/2021,-332
5:34:20 AM 7/10/2021,-409
5:34:20 AM 7/10/2021,-232
5:34:20 AM 7/10/2021,98
5:34:20 AM 7/10/2021,384
5:34:20 AM 7/10/2021,435
5:34:20 AM 7/10/2021,295
5:34:20 AM 7/10/2021,132
5:34:20 AM 7/10/2021,5
5:34:20 AM 7/10/2021,-106
5:34:20 AM 7/10/2021,-259
5:34:20 AM 7/10/2021,-377
5:34:20 AM 7/10/2021,3
5:34:20 AM 7/10/2021,310
5:34:20 AM 7/10/2021,426
5:34:20 AM 7/10/2021,323
5:34:20 AM 7/10/2021,165
5:34:20 AM 7/10/2021,56
5:34:20 AM 7/10/2021,-25
5:34:20 AM 7/10/2021,-165
5:34:20 AM 7/10/2021,-312
5:34:20 AM 7/10/2021,-270
5:34:20 AM 7/10/2021,-8
5:34:20 AM 7/10/2021,311
5:34:20 AM 7/10/2021,472
5:34:20 AM 7/10/2021,409
5:34:20 AM 7/10/2021,262
5:34:20 AM 7/10/2021,124
5:34:20 AM 7/10/2021,-5
5:34:20 AM 7/10/2021,-313
5:34:20 AM 7/10/2021,-355
5:34:20 AM 7/10/2021,-165
5:34:20 AM 7/10/2021,187
5:34:20 AM 7/10/2021,467
5:34:20 AM 7/10/2021,464
5:34:20 AM 7/10/2021,275
5:34:20 AM 7/10/2021,97
5:34:20 AM 7/10/2021,-10
5:34:20 AM 7/10/2021,-97
5:34:20 AM 7/10/2021,-234
5:34:20 AM 7/10/2021,-324
5:34:20 AM 7/10/2021,-209
5:34:20 AM 7/10/2021,89
5:34:20 AM 7/10/2021,408
5:34:20 AM 7/10/2021,502
5:34:20 AM 7/10/2021,357
5:34:20 AM 7/10/2021,42
5:34:20 AM 7/10/2021,-65
5:34:20 AM 7/10/2021,-196
5:34:20 AM 7/10/2021,-326
5:34:20 AM 7/10/2021,-286
5:34:20 AM 7/10/2021,-19
5:34:20 AM 7/10/2021,325
5:34:20 AM 7/10/2021,480
5:34:20 AM 7/10/2021,384
5:34:20 AM 7/10/2021,216
5:34:20 AM 7/10/2021,83
5:34:20 AM 7/10/2021,-34
5:34:20 AM 7/10/2021,-181
5:34:20 AM 7/10/2021,-344
5:34:20 AM 7/10/2021,-328
5:34:20 AM 7/10/2021,-90
5:34:20 AM 7/10/2021,230
5:34:20 AM 7/10/2021,453
5:34:20 AM 7/10/2021,283
5:34:20 AM 7/10/2021,123
5:34:20 AM 7/10/2021,0
5:34:20 AM 7/10/2021,-119
5:34:20 AM 7/10/2021,-274
5:34:20 AM 7/10/2021,-347
5:34:20 AM 7/10/2021,-179
5:34:20 AM 7/10/2021,168
5:34:20 AM 7/10/2021,451
5:34:20 AM 7/10/2021,472
5:34:20 AM 7/10/2021,313
5:34:20 AM 7/10/2021,170
5:34:20 AM 7/10/2021,58
5:34:20 AM 7/10/2021,-58
5:34:20 AM 7/10/2021,-216
5:34:20 AM 7/10/2021,-332
5:34:20 AM 7/10/2021,-221
5:34:20 AM 7/10/2021,85
5:34:20 AM 7/10/2021,403
5:34:20 AM 7/10/2021,501
5:34:20 AM 7/10/2021,357
5:34:20 AM 7/10/2021,182
5:34:20 AM 7/10/2021,86
5:34:20 AM 7/10/2021,18
5:34:20 AM 7/10/2021,-120
5:34:20 AM 7/10/2021,-295
5:34:20 AM 7/10/2021,-54
5:34:20 AM 7/10/2021,299
5:34:20 AM 7/10/2021,493
5:34:20 AM 7/10/2021,410
5:34:20 AM 7/10/2021,240
5:34:20 AM 7/10/2021,101
5:34:20 AM 7/10/2021,-8
5:34:20 AM 7/10/2021,-132
5:34:20 AM 7/10/2021,-296
5:34:20 AM 7/10/2021,-344
5:34:20 AM 7/10/2021,-147
5:34:20 AM 7/10/2021,202
5:34:20 AM 7/10/2021,466
5:34:20 AM 7/10/2021,457
5:34:20 AM 7/10/2021,285
5:34:20 AM 7/10/2021,123
5:34:20 AM 7/10/2021,-99
5:34:20 AM 7/10/2021,-261
