TimeDate,RAW
5:44:55 AM 7/10/2021,9
5:44:55 AM 7/10/2021,2
5:44:55 AM 7/10/2021,-11
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,9
5:44:55 AM 7/10/2021,37
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,3
5:44:55 AM 7/10/2021,-7
5:44:55 AM 7/10/2021,5
5:44:55 AM 7/10/2021,-2
5:44:55 AM 7/10/2021,-11
5:44:55 AM 7/10/2021,2
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,54
5:44:55 AM 7/10/2021,57
5:44:55 AM 7/10/2021,54
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,-1
5:44:55 AM 7/10/2021,-11
5:44:55 AM 7/10/2021,11
5:44:55 AM 7/10/2021,27
5:44:55 AM 7/10/2021,27
5:44:55 AM 7/10/2021,20
5:44:55 AM 7/10/2021,66
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,51
5:44:55 AM 7/10/2021,-9
5:44:55 AM 7/10/2021,-20
5:44:55 AM 7/10/2021,60
5:44:55 AM 7/10/2021,99
5:44:55 AM 7/10/2021,60
5:44:55 AM 7/10/2021,24
5:44:55 AM 7/10/2021,42
5:44:55 AM 7/10/2021,84
5:44:55 AM 7/10/2021,100
5:44:55 AM 7/10/2021,81
5:44:55 AM 7/10/2021,55
5:44:55 AM 7/10/2021,49
5:44:55 AM 7/10/2021,66
5:44:55 AM 7/10/2021,97
5:44:55 AM 7/10/2021,140
5:44:55 AM 7/10/2021,135
5:44:55 AM 7/10/2021,109
5:44:55 AM 7/10/2021,107
5:44:55 AM 7/10/2021,104
5:44:55 AM 7/10/2021,88
5:44:55 AM 7/10/2021,75
5:44:55 AM 7/10/2021,69
5:44:55 AM 7/10/2021,51
5:44:55 AM 7/10/2021,34
5:44:55 AM 7/10/2021,45
5:44:55 AM 7/10/2021,72
5:44:55 AM 7/10/2021,90
5:44:55 AM 7/10/2021,100
5:44:55 AM 7/10/2021,121
5:44:55 AM 7/10/2021,135
5:44:55 AM 7/10/2021,122
5:44:55 AM 7/10/2021,101
5:44:55 AM 7/10/2021,84
5:44:55 AM 7/10/2021,100
5:44:55 AM 7/10/2021,138
5:44:55 AM 7/10/2021,141
5:44:55 AM 7/10/2021,75
5:44:55 AM 7/10/2021,39
5:44:55 AM 7/10/2021,60
5:44:55 AM 7/10/2021,87
5:44:55 AM 7/10/2021,86
5:44:55 AM 7/10/2021,76
5:44:55 AM 7/10/2021,98
5:44:55 AM 7/10/2021,103
5:44:55 AM 7/10/2021,91
5:44:55 AM 7/10/2021,72
5:44:55 AM 7/10/2021,57
5:44:55 AM 7/10/2021,60
5:44:55 AM 7/10/2021,84
5:44:55 AM 7/10/2021,85
5:44:55 AM 7/10/2021,34
5:44:55 AM 7/10/2021,-7
5:44:55 AM 7/10/2021,-4
5:44:55 AM 7/10/2021,1
5:44:55 AM 7/10/2021,21
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,102
5:44:55 AM 7/10/2021,84
5:44:55 AM 7/10/2021,57
5:44:55 AM 7/10/2021,106
5:44:55 AM 7/10/2021,117
5:44:55 AM 7/10/2021,57
5:44:55 AM 7/10/2021,21
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,49
5:44:55 AM 7/10/2021,59
5:44:55 AM 7/10/2021,68
5:44:55 AM 7/10/2021,80
5:44:55 AM 7/10/2021,84
5:44:55 AM 7/10/2021,87
5:44:55 AM 7/10/2021,100
5:44:55 AM 7/10/2021,91
5:44:55 AM 7/10/2021,86
5:44:55 AM 7/10/2021,80
5:44:55 AM 7/10/2021,42
5:44:55 AM 7/10/2021,51
5:44:55 AM 7/10/2021,101
5:44:55 AM 7/10/2021,83
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,0
5:44:55 AM 7/10/2021,6
5:44:55 AM 7/10/2021,39
5:44:55 AM 7/10/2021,81
5:44:55 AM 7/10/2021,86
5:44:55 AM 7/10/2021,34
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-12
5:44:55 AM 7/10/2021,27
5:44:55 AM 7/10/2021,80
5:44:55 AM 7/10/2021,119
5:44:55 AM 7/10/2021,135
5:44:55 AM 7/10/2021,124
5:44:55 AM 7/10/2021,178
5:44:55 AM 7/10/2021,212
5:44:55 AM 7/10/2021,236
5:44:55 AM 7/10/2021,275
5:44:55 AM 7/10/2021,312
5:44:55 AM 7/10/2021,288
5:44:55 AM 7/10/2021,243
5:44:55 AM 7/10/2021,236
5:44:55 AM 7/10/2021,252
5:44:55 AM 7/10/2021,273
5:44:55 AM 7/10/2021,299
5:44:55 AM 7/10/2021,266
5:44:55 AM 7/10/2021,216
5:44:55 AM 7/10/2021,202
5:44:55 AM 7/10/2021,212
5:44:55 AM 7/10/2021,200
5:44:55 AM 7/10/2021,180
5:44:55 AM 7/10/2021,178
5:44:55 AM 7/10/2021,183
5:44:55 AM 7/10/2021,200
5:44:55 AM 7/10/2021,200
5:44:55 AM 7/10/2021,217
5:44:55 AM 7/10/2021,198
5:44:55 AM 7/10/2021,181
5:44:55 AM 7/10/2021,201
5:44:55 AM 7/10/2021,220
5:44:55 AM 7/10/2021,242
5:44:55 AM 7/10/2021,248
5:44:55 AM 7/10/2021,210
5:44:55 AM 7/10/2021,160
5:44:55 AM 7/10/2021,183
5:44:55 AM 7/10/2021,248
5:44:55 AM 7/10/2021,251
5:44:55 AM 7/10/2021,225
5:44:55 AM 7/10/2021,219
5:44:55 AM 7/10/2021,252
5:44:55 AM 7/10/2021,321
5:44:55 AM 7/10/2021,342
5:44:55 AM 7/10/2021,332
5:44:55 AM 7/10/2021,371
5:44:55 AM 7/10/2021,400
5:44:55 AM 7/10/2021,345
5:44:55 AM 7/10/2021,339
5:44:55 AM 7/10/2021,320
5:44:55 AM 7/10/2021,275
5:44:55 AM 7/10/2021,251
5:44:55 AM 7/10/2021,252
5:44:55 AM 7/10/2021,250
5:44:55 AM 7/10/2021,220
5:44:55 AM 7/10/2021,187
5:44:55 AM 7/10/2021,179
5:44:55 AM 7/10/2021,197
5:44:55 AM 7/10/2021,199
5:44:55 AM 7/10/2021,199
5:44:55 AM 7/10/2021,208
5:44:55 AM 7/10/2021,202
5:44:55 AM 7/10/2021,180
5:44:55 AM 7/10/2021,147
5:44:55 AM 7/10/2021,151
5:44:55 AM 7/10/2021,149
5:44:55 AM 7/10/2021,152
5:44:55 AM 7/10/2021,147
5:44:55 AM 7/10/2021,129
5:44:55 AM 7/10/2021,131
5:44:55 AM 7/10/2021,130
5:44:55 AM 7/10/2021,122
5:44:55 AM 7/10/2021,100
5:44:55 AM 7/10/2021,84
5:44:55 AM 7/10/2021,86
5:44:55 AM 7/10/2021,85
5:44:55 AM 7/10/2021,89
5:44:55 AM 7/10/2021,100
5:44:55 AM 7/10/2021,93
5:44:55 AM 7/10/2021,76
5:44:55 AM 7/10/2021,55
5:44:55 AM 7/10/2021,0
5:44:55 AM 7/10/2021,-82
5:44:55 AM 7/10/2021,-91
5:44:55 AM 7/10/2021,-18
5:44:55 AM 7/10/2021,20
5:44:55 AM 7/10/2021,-1
5:44:55 AM 7/10/2021,-21
5:44:55 AM 7/10/2021,-21
5:44:55 AM 7/10/2021,-19
5:44:55 AM 7/10/2021,-3
5:44:55 AM 7/10/2021,2
5:44:55 AM 7/10/2021,-41
5:44:55 AM 7/10/2021,-104
5:44:55 AM 7/10/2021,-122
5:44:55 AM 7/10/2021,-82
5:44:55 AM 7/10/2021,-25
5:44:55 AM 7/10/2021,-42
5:44:55 AM 7/10/2021,-29
5:44:55 AM 7/10/2021,-22
5:44:55 AM 7/10/2021,-76
5:44:55 AM 7/10/2021,-135
5:44:55 AM 7/10/2021,-142
5:44:55 AM 7/10/2021,-129
5:44:55 AM 7/10/2021,-115
5:44:55 AM 7/10/2021,-120
5:44:55 AM 7/10/2021,-120
5:44:55 AM 7/10/2021,-117
5:44:55 AM 7/10/2021,-108
5:44:55 AM 7/10/2021,-73
5:44:55 AM 7/10/2021,-42
5:44:55 AM 7/10/2021,-74
5:44:55 AM 7/10/2021,-101
5:44:55 AM 7/10/2021,-101
5:44:55 AM 7/10/2021,-131
5:44:55 AM 7/10/2021,-99
5:44:55 AM 7/10/2021,-62
5:44:55 AM 7/10/2021,-77
5:44:55 AM 7/10/2021,-122
5:44:55 AM 7/10/2021,-140
5:44:55 AM 7/10/2021,-118
5:44:55 AM 7/10/2021,-105
5:44:55 AM 7/10/2021,-125
5:44:55 AM 7/10/2021,-129
5:44:55 AM 7/10/2021,-77
5:44:55 AM 7/10/2021,-41
5:44:55 AM 7/10/2021,-55
5:44:55 AM 7/10/2021,-76
5:44:55 AM 7/10/2021,-91
5:44:55 AM 7/10/2021,-89
5:44:55 AM 7/10/2021,-69
5:44:55 AM 7/10/2021,-118
5:44:55 AM 7/10/2021,-141
5:44:55 AM 7/10/2021,-131
5:44:55 AM 7/10/2021,-104
5:44:55 AM 7/10/2021,-75
5:44:55 AM 7/10/2021,-72
5:44:55 AM 7/10/2021,-69
5:44:55 AM 7/10/2021,-55
5:44:55 AM 7/10/2021,-68
5:44:55 AM 7/10/2021,-97
5:44:55 AM 7/10/2021,-93
5:44:55 AM 7/10/2021,-81
5:44:55 AM 7/10/2021,-73
5:44:55 AM 7/10/2021,-58
5:44:55 AM 7/10/2021,-61
5:44:55 AM 7/10/2021,-70
5:44:55 AM 7/10/2021,-84
5:44:55 AM 7/10/2021,-119
5:44:55 AM 7/10/2021,-132
5:44:55 AM 7/10/2021,-118
5:44:55 AM 7/10/2021,-89
5:44:55 AM 7/10/2021,-72
5:44:55 AM 7/10/2021,-59
5:44:55 AM 7/10/2021,-67
5:44:55 AM 7/10/2021,-88
5:44:55 AM 7/10/2021,-81
5:44:55 AM 7/10/2021,-58
5:44:55 AM 7/10/2021,-39
5:44:55 AM 7/10/2021,-55
5:44:55 AM 7/10/2021,-118
5:44:55 AM 7/10/2021,-151
5:44:55 AM 7/10/2021,-106
5:44:55 AM 7/10/2021,-29
5:44:55 AM 7/10/2021,-21
5:44:55 AM 7/10/2021,-97
5:44:55 AM 7/10/2021,-110
5:44:55 AM 7/10/2021,-99
5:44:55 AM 7/10/2021,-89
5:44:55 AM 7/10/2021,-98
5:44:55 AM 7/10/2021,-98
5:44:55 AM 7/10/2021,-71
5:44:55 AM 7/10/2021,-44
5:44:55 AM 7/10/2021,-40
5:44:55 AM 7/10/2021,-56
5:44:55 AM 7/10/2021,-52
5:44:55 AM 7/10/2021,-23
5:44:55 AM 7/10/2021,-12
5:44:55 AM 7/10/2021,-29
5:44:55 AM 7/10/2021,-76
5:44:55 AM 7/10/2021,-114
5:44:55 AM 7/10/2021,-106
5:44:55 AM 7/10/2021,4
5:44:55 AM 7/10/2021,6
5:44:55 AM 7/10/2021,-12
5:44:55 AM 7/10/2021,-6
5:44:55 AM 7/10/2021,16
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,22
5:44:55 AM 7/10/2021,-1
5:44:55 AM 7/10/2021,-4
5:44:55 AM 7/10/2021,10
5:44:55 AM 7/10/2021,32
5:44:55 AM 7/10/2021,52
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,8
5:44:55 AM 7/10/2021,19
5:44:55 AM 7/10/2021,21
5:44:55 AM 7/10/2021,2
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-10
5:44:55 AM 7/10/2021,-10
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-3
5:44:55 AM 7/10/2021,20
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,25
5:44:55 AM 7/10/2021,16
5:44:55 AM 7/10/2021,-7
5:44:55 AM 7/10/2021,-9
5:44:55 AM 7/10/2021,-18
5:44:55 AM 7/10/2021,-24
5:44:55 AM 7/10/2021,-20
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-3
5:44:55 AM 7/10/2021,-10
5:44:55 AM 7/10/2021,0
5:44:55 AM 7/10/2021,-1
5:44:55 AM 7/10/2021,-23
5:44:55 AM 7/10/2021,-55
5:44:55 AM 7/10/2021,-59
5:44:55 AM 7/10/2021,-50
5:44:55 AM 7/10/2021,-37
5:44:55 AM 7/10/2021,-42
5:44:55 AM 7/10/2021,-52
5:44:55 AM 7/10/2021,-53
5:44:55 AM 7/10/2021,-59
5:44:55 AM 7/10/2021,-70
5:44:55 AM 7/10/2021,-71
5:44:55 AM 7/10/2021,-83
5:44:55 AM 7/10/2021,-115
5:44:55 AM 7/10/2021,-116
5:44:55 AM 7/10/2021,-89
5:44:55 AM 7/10/2021,-70
5:44:55 AM 7/10/2021,-54
5:44:55 AM 7/10/2021,-51
5:44:55 AM 7/10/2021,-70
5:44:55 AM 7/10/2021,-91
5:44:55 AM 7/10/2021,-90
5:44:55 AM 7/10/2021,-66
5:44:55 AM 7/10/2021,-54
5:44:55 AM 7/10/2021,-53
5:44:55 AM 7/10/2021,-46
5:44:55 AM 7/10/2021,-34
5:44:55 AM 7/10/2021,-17
5:44:55 AM 7/10/2021,-6
5:44:55 AM 7/10/2021,4
5:44:55 AM 7/10/2021,-1
5:44:55 AM 7/10/2021,-7
5:44:55 AM 7/10/2021,4
5:44:55 AM 7/10/2021,24
5:44:55 AM 7/10/2021,36
5:44:55 AM 7/10/2021,51
5:44:55 AM 7/10/2021,27
5:44:55 AM 7/10/2021,-20
5:44:55 AM 7/10/2021,-26
5:44:55 AM 7/10/2021,-17
5:44:55 AM 7/10/2021,-30
5:44:55 AM 7/10/2021,-41
5:44:55 AM 7/10/2021,-23
5:44:55 AM 7/10/2021,16
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,39
5:44:55 AM 7/10/2021,33
5:44:55 AM 7/10/2021,27
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,54
5:44:55 AM 7/10/2021,50
5:44:55 AM 7/10/2021,-39
5:44:55 AM 7/10/2021,-10
5:44:55 AM 7/10/2021,43
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,45
5:44:55 AM 7/10/2021,23
5:44:55 AM 7/10/2021,24
5:44:55 AM 7/10/2021,12
5:44:55 AM 7/10/2021,-6
5:44:55 AM 7/10/2021,-13
5:44:55 AM 7/10/2021,-7
5:44:55 AM 7/10/2021,22
5:44:55 AM 7/10/2021,44
5:44:55 AM 7/10/2021,66
5:44:55 AM 7/10/2021,64
5:44:55 AM 7/10/2021,39
5:44:55 AM 7/10/2021,18
5:44:55 AM 7/10/2021,8
5:44:55 AM 7/10/2021,2
5:44:55 AM 7/10/2021,-11
5:44:55 AM 7/10/2021,-17
5:44:55 AM 7/10/2021,-13
5:44:55 AM 7/10/2021,-10
5:44:55 AM 7/10/2021,3
5:44:55 AM 7/10/2021,10
5:44:55 AM 7/10/2021,9
5:44:55 AM 7/10/2021,20
5:44:55 AM 7/10/2021,27
5:44:55 AM 7/10/2021,11
5:44:55 AM 7/10/2021,-19
5:44:55 AM 7/10/2021,-33
5:44:55 AM 7/10/2021,-12
5:44:55 AM 7/10/2021,36
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,107
5:44:55 AM 7/10/2021,67
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,21
5:44:55 AM 7/10/2021,19
5:44:55 AM 7/10/2021,20
5:44:55 AM 7/10/2021,18
5:44:55 AM 7/10/2021,42
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,37
5:44:55 AM 7/10/2021,2
5:44:55 AM 7/10/2021,13
5:44:55 AM 7/10/2021,25
5:44:55 AM 7/10/2021,17
5:44:55 AM 7/10/2021,-2
5:44:55 AM 7/10/2021,-9
5:44:55 AM 7/10/2021,-6
5:44:55 AM 7/10/2021,22
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,49
5:44:55 AM 7/10/2021,42
5:44:55 AM 7/10/2021,32
5:44:55 AM 7/10/2021,45
5:44:55 AM 7/10/2021,58
5:44:55 AM 7/10/2021,40
5:44:55 AM 7/10/2021,21
5:44:55 AM 7/10/2021,26
5:44:55 AM 7/10/2021,41
5:44:55 AM 7/10/2021,58
5:44:55 AM 7/10/2021,60
5:44:55 AM 7/10/2021,60
5:44:55 AM 7/10/2021,56
5:44:55 AM 7/10/2021,41
5:44:55 AM 7/10/2021,36
5:44:55 AM 7/10/2021,45
5:44:55 AM 7/10/2021,70
5:44:55 AM 7/10/2021,75
5:44:55 AM 7/10/2021,75
5:44:55 AM 7/10/2021,81
5:44:55 AM 7/10/2021,105
5:44:55 AM 7/10/2021,105
5:44:55 AM 7/10/2021,81
5:44:55 AM 7/10/2021,66
5:44:55 AM 7/10/2021,52
5:44:55 AM 7/10/2021,36
5:44:55 AM 7/10/2021,33
5:44:55 AM 7/10/2021,39
5:44:55 AM 7/10/2021,42
5:44:55 AM 7/10/2021,38
5:44:55 AM 7/10/2021,36
5:44:55 AM 7/10/2021,39
5:44:55 AM 7/10/2021,54
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,55
5:44:55 AM 7/10/2021,25
5:44:55 AM 7/10/2021,11
5:44:55 AM 7/10/2021,8
5:44:55 AM 7/10/2021,7
5:44:55 AM 7/10/2021,5
5:44:55 AM 7/10/2021,8
5:44:55 AM 7/10/2021,22
5:44:55 AM 7/10/2021,24
5:44:55 AM 7/10/2021,19
5:44:55 AM 7/10/2021,10
5:44:55 AM 7/10/2021,6
5:44:55 AM 7/10/2021,17
5:44:55 AM 7/10/2021,26
5:44:55 AM 7/10/2021,16
5:44:55 AM 7/10/2021,0
5:44:55 AM 7/10/2021,-4
5:44:55 AM 7/10/2021,5
5:44:55 AM 7/10/2021,17
5:44:55 AM 7/10/2021,6
5:44:55 AM 7/10/2021,-11
5:44:55 AM 7/10/2021,-30
5:44:55 AM 7/10/2021,-36
5:44:55 AM 7/10/2021,-10
5:44:55 AM 7/10/2021,24
5:44:55 AM 7/10/2021,43
5:44:55 AM 7/10/2021,73
5:44:55 AM 7/10/2021,71
5:44:55 AM 7/10/2021,49
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,9
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-28
5:44:55 AM 7/10/2021,-29
5:44:55 AM 7/10/2021,-7
5:44:55 AM 7/10/2021,10
5:44:55 AM 7/10/2021,12
5:44:55 AM 7/10/2021,-5
5:44:55 AM 7/10/2021,-24
5:44:55 AM 7/10/2021,-28
5:44:55 AM 7/10/2021,-12
5:44:55 AM 7/10/2021,18
5:44:55 AM 7/10/2021,35
5:44:55 AM 7/10/2021,26
5:44:55 AM 7/10/2021,32
5:44:55 AM 7/10/2021,54
5:44:55 AM 7/10/2021,58
5:44:55 AM 7/10/2021,52
5:44:55 AM 7/10/2021,19
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-9
5:44:55 AM 7/10/2021,4
5:44:55 AM 7/10/2021,11
5:44:55 AM 7/10/2021,-8
5:44:55 AM 7/10/2021,-26
5:44:55 AM 7/10/2021,-28
5:44:55 AM 7/10/2021,-22
5:44:55 AM 7/10/2021,-6
5:44:55 AM 7/10/2021,13
5:44:55 AM 7/10/2021,19
5:44:55 AM 7/10/2021,6
5:44:55 AM 7/10/2021,-11
5:44:55 AM 7/10/2021,1
5:44:55 AM 7/10/2021,50
5:44:55 AM 7/10/2021,99
5:44:55 AM 7/10/2021,124
5:44:55 AM 7/10/2021,134
5:44:55 AM 7/10/2021,123
5:44:55 AM 7/10/2021,104
5:44:55 AM 7/10/2021,89
5:44:55 AM 7/10/2021,77
5:44:55 AM 7/10/2021,88
5:44:55 AM 7/10/2021,115
5:44:55 AM 7/10/2021,145
5:44:55 AM 7/10/2021,160
5:44:55 AM 7/10/2021,147
5:44:55 AM 7/10/2021,146
5:44:55 AM 7/10/2021,173
5:44:55 AM 7/10/2021,193
5:44:55 AM 7/10/2021,183
5:44:55 AM 7/10/2021,152
5:44:55 AM 7/10/2021,140
5:44:55 AM 7/10/2021,165
5:44:55 AM 7/10/2021,182
5:44:55 AM 7/10/2021,169
5:44:55 AM 7/10/2021,151
5:44:55 AM 7/10/2021,132
5:44:55 AM 7/10/2021,129
5:44:55 AM 7/10/2021,130
5:44:55 AM 7/10/2021,113
5:44:55 AM 7/10/2021,88
5:44:55 AM 7/10/2021,66
5:44:55 AM 7/10/2021,82
5:44:55 AM 7/10/2021,124
5:44:55 AM 7/10/2021,184
5:44:55 AM 7/10/2021,184
5:44:55 AM 7/10/2021,169
5:44:55 AM 7/10/2021,124
5:44:55 AM 7/10/2021,113
5:44:55 AM 7/10/2021,117
5:44:55 AM 7/10/2021,102
5:44:55 AM 7/10/2021,97
5:44:55 AM 7/10/2021,118
5:44:55 AM 7/10/2021,141
5:44:55 AM 7/10/2021,157
5:44:55 AM 7/10/2021,156
5:44:55 AM 7/10/2021,145
5:44:55 AM 7/10/2021,134
5:44:55 AM 7/10/2021,118
5:44:55 AM 7/10/2021,107
5:44:55 AM 7/10/2021,115
5:44:55 AM 7/10/2021,130
5:44:55 AM 7/10/2021,146
5:44:55 AM 7/10/2021,166
5:44:55 AM 7/10/2021,183
5:44:55 AM 7/10/2021,195
5:44:55 AM 7/10/2021,169
5:44:55 AM 7/10/2021,167
5:44:55 AM 7/10/2021,182
5:44:55 AM 7/10/2021,150
5:44:55 AM 7/10/2021,149
5:44:55 AM 7/10/2021,199
5:44:55 AM 7/10/2021,228
5:44:55 AM 7/10/2021,203
5:44:55 AM 7/10/2021,193
5:44:55 AM 7/10/2021,214
5:44:55 AM 7/10/2021,220
5:44:55 AM 7/10/2021,179
5:44:55 AM 7/10/2021,123
5:44:55 AM 7/10/2021,106
5:44:55 AM 7/10/2021,119
5:44:55 AM 7/10/2021,145
5:44:55 AM 7/10/2021,163
5:44:55 AM 7/10/2021,156
5:44:55 AM 7/10/2021,138
5:44:55 AM 7/10/2021,125
5:44:55 AM 7/10/2021,134
5:44:55 AM 7/10/2021,176
5:44:55 AM 7/10/2021,188
5:44:55 AM 7/10/2021,137
5:44:55 AM 7/10/2021,113
5:44:55 AM 7/10/2021,122
5:44:55 AM 7/10/2021,121
5:44:55 AM 7/10/2021,113
5:44:55 AM 7/10/2021,98
5:44:55 AM 7/10/2021,103
5:44:55 AM 7/10/2021,133
5:44:55 AM 7/10/2021,124
5:44:55 AM 7/10/2021,105
5:44:55 AM 7/10/2021,120
5:44:55 AM 7/10/2021,149
5:44:55 AM 7/10/2021,150
5:44:55 AM 7/10/2021,137
5:44:55 AM 7/10/2021,118
5:44:55 AM 7/10/2021,131
5:44:55 AM 7/10/2021,162
5:44:55 AM 7/10/2021,164
5:44:55 AM 7/10/2021,165
5:44:55 AM 7/10/2021,160
5:44:55 AM 7/10/2021,156
5:44:55 AM 7/10/2021,156
5:44:56 AM 7/10/2021,162
5:44:56 AM 7/10/2021,155
5:44:56 AM 7/10/2021,155
5:44:56 AM 7/10/2021,163
5:44:56 AM 7/10/2021,195
5:44:56 AM 7/10/2021,205
5:44:56 AM 7/10/2021,195
5:44:56 AM 7/10/2021,186
5:44:56 AM 7/10/2021,183
5:44:56 AM 7/10/2021,198
5:44:56 AM 7/10/2021,170
5:44:56 AM 7/10/2021,146
5:44:56 AM 7/10/2021,153
5:44:56 AM 7/10/2021,179
5:44:56 AM 7/10/2021,189
5:44:56 AM 7/10/2021,172
5:44:56 AM 7/10/2021,141
5:44:56 AM 7/10/2021,113
5:44:56 AM 7/10/2021,114
5:44:56 AM 7/10/2021,123
5:44:56 AM 7/10/2021,128
5:44:56 AM 7/10/2021,119
5:44:56 AM 7/10/2021,133
5:44:56 AM 7/10/2021,155
5:44:56 AM 7/10/2021,163
5:44:56 AM 7/10/2021,186
5:44:56 AM 7/10/2021,200
5:44:56 AM 7/10/2021,214
5:44:56 AM 7/10/2021,208
5:44:56 AM 7/10/2021,170
5:44:56 AM 7/10/2021,134
5:44:56 AM 7/10/2021,135
5:44:56 AM 7/10/2021,180
5:44:56 AM 7/10/2021,195
5:44:56 AM 7/10/2021,165
5:44:56 AM 7/10/2021,139
5:44:56 AM 7/10/2021,131
5:44:56 AM 7/10/2021,146
5:44:56 AM 7/10/2021,154
5:44:56 AM 7/10/2021,139
5:44:56 AM 7/10/2021,113
5:44:56 AM 7/10/2021,97
5:44:56 AM 7/10/2021,125
5:44:56 AM 7/10/2021,121
5:44:56 AM 7/10/2021,128
5:44:56 AM 7/10/2021,157
5:44:56 AM 7/10/2021,162
5:44:56 AM 7/10/2021,97
5:44:56 AM 7/10/2021,49
5:44:56 AM 7/10/2021,85
5:44:56 AM 7/10/2021,161
5:44:56 AM 7/10/2021,194
5:44:56 AM 7/10/2021,156
5:44:56 AM 7/10/2021,108
5:44:56 AM 7/10/2021,120
